Date,Time,VFAS(V),Curr(A),Fuel(%),Hdg(@),AccX(g),AccY(g),AccZ(g),Tmp1(@C),A4(V),RSSI(dB),RxBt(V),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2018-06-02,23:33:23.450,16.30,32.0,166,358.40,0.00,0.00,0.99,30005,4.07,93,5.0,-6,14,-1024,9,247,204,62,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:23.550,16.30,32.1,167,358.40,0.00,0.01,0.99,30005,4.07,93,5.0,-7,12,-1024,9,248,204,62,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:23.650,16.30,32.0,167,358.40,0.00,0.01,0.99,10005,4.07,93,5.0,-6,12,-1024,9,247,204,62,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:23.750,16.30,32.0,169,358.40,0.00,0.00,0.99,20005,4.07,93,5.0,-7,12,-1024,9,248,204,62,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:23.850,16.30,32.1,171,358.40,0.00,0.00,0.99,20005,4.07,93,5.0,-7,12,-1024,9,248,204,62,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:23.950,16.30,32.0,171,358.40,0.00,0.01,1.00,30005,4.07,93,5.0,-7,12,-1024,9,247,204,62,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:24.050,16.30,32.0,172,358.40,0.00,0.01,1.00,10005,4.07,93,5.0,-7,14,-1024,9,248,204,62,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:24.150,16.30,32.1,173,358.40,0.00,0.01,1.00,10005,4.07,92,5.0,-7,12,-1024,9,248,204,63,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:24.250,16.30,32.1,173,358.40,0.00,0.00,0.99,20005,4.07,92,5.0,-7,14,-1024,7,247,204,62,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:24.350,16.30,32.0,175,358.40,0.00,0.00,0.99,20005,4.07,92,5.0,-7,14,-1024,9,248,204,62,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:24.450,16.30,32.1,175,358.40,0.00,0.00,0.99,30005,4.07,92,5.0,-7,12,-1024,9,248,204,62,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:24.550,16.30,32.1,176,358.30,0.00,0.00,0.99,30005,4.07,90,5.0,-7,12,-1024,9,248,204,62,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:24.650,16.30,32.1,178,358.50,0.00,0.00,0.99,10005,4.07,90,5.0,-7,12,872,9,248,204,62,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.3
2018-06-02,23:33:24.750,16.30,31.6,178,358.50,0.00,0.00,0.99,20005,4.07,90,5.0,32,12,946,9,248,204,62,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.3
2018-06-02,23:33:24.850,16.30,31.6,179,358.30,0.00,0.00,0.97,20005,4.07,90,5.0,27,12,949,9,248,204,62,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.3
2018-06-02,23:33:24.950,16.20,30.9,180,358.30,0.00,0.00,0.97,30005,4.05,90,5.0,4,12,949,9,247,204,62,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.3
2018-06-02,23:33:25.050,16.20,30.9,180,358.00,0.00,0.00,0.99,10005,4.05,88,5.0,0,12,871,9,247,204,63,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.3
2018-06-02,23:33:25.150,16.20,31.0,182,357.90,0.00,0.00,0.99,10005,4.05,88,5.0,-3,12,-800,9,248,204,62,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.3
2018-06-02,23:33:25.250,16.10,31.6,182,357.90,0.00,0.00,1.00,20005,4.02,88,5.0,-4,12,-1024,9,247,204,62,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:25.350,16.10,31.6,183,357.90,0.00,0.00,0.99,30005,4.02,88,5.0,-6,14,-1024,9,247,204,63,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:25.450,16.10,32.2,185,357.90,0.00,0.00,0.99,30005,4.02,88,5.0,-6,14,-1024,7,248,204,63,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:25.550,16.10,32.2,185,357.90,0.00,0.00,0.99,10005,4.02,88,5.0,-9,12,-1024,9,248,204,62,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:25.650,16.10,32.1,186,357.90,0.00,0.01,0.99,10005,4.02,88,5.0,-147,14,-1024,9,247,204,62,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:25.750,16.10,32.0,188,357.90,0.00,0.01,0.99,20005,4.02,88,5.0,-1024,14,-1024,9,248,204,63,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:25.850,16.10,32.0,188,357.90,0.00,0.01,0.99,20005,4.02,92,5.0,-1024,14,-1024,9,247,204,62,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:25.950,16.10,31.9,189,357.90,0.00,0.01,0.99,30005,4.02,92,5.0,-1024,12,-1024,9,248,204,62,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:26.050,16.10,31.9,189,357.90,0.00,0.01,0.99,10005,4.02,92,5.0,-1024,12,-1024,9,248,204,62,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:26.150,16.10,31.9,191,357.90,0.00,0.01,0.99,10005,4.02,92,5.0,-1024,12,-1024,9,248,204,62,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:26.250,16.20,31.9,192,357.90,0.00,0.01,0.99,20005,4.05,92,5.0,-1024,14,-1024,9,248,204,62,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:26.350,16.20,31.9,192,357.90,0.00,0.00,0.99,20005,4.05,92,5.0,-1024,12,-1024,9,248,204,62,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:26.450,16.20,31.8,193,357.90,0.00,0.01,0.99,30005,4.05,92,5.0,-1024,14,-1024,9,247,204,62,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:26.550,16.20,31.8,195,357.90,0.00,0.01,1.00,10001,4.05,92,5.0,-1024,12,-1024,9,247,204,63,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:26.650,16.20,31.8,195,357.60,0.00,0.00,0.99,20001,4.05,92,5.0,-1024,12,-1024,9,248,204,63,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:26.750,16.20,31.9,196,357.60,0.00,0.00,0.99,20001,4.05,93,5.0,-511,14,-1024,9,248,204,63,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:26.850,16.20,31.9,196,357.60,0.00,0.01,0.99,30001,4.05,93,5.0,-12,14,-1024,9,248,204,62,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:26.950,16.20,31.9,198,357.60,0.00,0.00,0.99,30001,4.05,93,5.0,-10,12,-1024,9,247,204,62,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:27.050,16.30,31.9,199,357.60,0.00,0.00,0.99,10001,4.07,93,5.0,-10,12,-1024,9,247,204,62,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:27.150,16.30,31.9,199,357.60,0.00,0.01,0.99,20001,4.07,93,5.0,-10,12,-1024,9,248,204,62,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:27.250,16.30,32.0,200,357.60,0.00,0.01,0.99,20001,4.07,93,5.0,-10,14,-1024,9,248,204,62,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:27.350,16.30,32.0,200,357.60,0.00,0.01,0.99,30001,4.07,93,5.0,-10,12,-1024,9,247,204,62,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:27.450,16.30,32.0,202,357.60,0.00,0.01,0.99,10001,4.07,93,5.0,-10,12,-1024,9,248,204,62,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:27.550,16.30,31.9,204,357.60,0.00,0.01,0.99,10001,4.07,93,5.0,-10,12,-1024,9,247,204,62,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:27.650,16.30,31.9,204,357.60,0.00,0.00,0.99,20001,4.07,93,5.0,-10,12,-1024,9,248,204,62,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:27.750,16.30,32.0,205,357.50,0.00,0.00,0.99,20001,4.07,93,5.0,-10,14,-1024,9,248,204,62,-3,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:27.850,16.30,32.0,206,357.50,0.00,0.00,0.99,30001,4.07,93,5.0,-10,14,-1024,9,248,204,62,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:27.950,16.30,32.0,206,357.50,0.00,0.01,0.99,10001,4.07,93,5.0,-10,14,-1024,9,248,204,62,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:28.050,16.30,32.0,208,357.50,0.00,0.01,0.99,10001,4.07,93,5.0,-10,12,-1024,9,248,204,63,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:28.150,16.30,32.0,208,357.50,0.00,0.00,0.99,20001,4.07,93,5.0,-10,12,-1024,9,248,204,62,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:28.250,16.30,32.0,209,357.50,0.00,0.00,0.99,20001,4.07,93,5.0,-9,14,-1024,9,248,204,62,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:28.350,16.30,32.0,211,357.50,0.00,0.00,0.99,30001,4.07,93,5.0,-10,12,-1024,9,248,204,62,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:28.450,16.30,32.0,211,357.50,0.00,0.00,0.99,10001,4.07,93,5.0,-10,12,-1024,9,247,204,62,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:28.550,16.30,32.0,212,357.50,0.00,0.00,0.99,10001,4.07,93,5.0,-9,12,-1024,9,247,204,62,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:28.650,16.40,32.0,212,357.50,0.00,0.01,0.99,20001,4.10,93,5.0,-10,14,-1024,9,248,204,62,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:28.750,16.40,32.0,213,357.50,0.00,0.00,0.99,30001,4.10,93,5.0,-10,12,-1024,9,248,204,62,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:28.850,16.40,32.0,215,357.50,0.00,0.00,0.99,30001,4.10,93,5.0,-9,14,-1024,9,248,204,62,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:28.950,16.40,32.0,215,357.50,0.00,0.00,0.99,10001,4.10,93,5.0,-10,12,-1024,9,247,204,62,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:29.050,16.40,32.0,216,357.50,0.00,0.01,0.99,10001,4.10,93,5.0,-10,14,-1024,9,248,204,62,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:29.150,16.40,32.0,218,357.50,0.00,0.01,0.99,20001,4.10,93,5.0,-10,14,-1024,9,248,204,62,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:29.250,16.40,32.0,218,357.50,0.00,0.01,0.99,30001,4.10,93,5.0,-10,14,-1024,9,247,204,62,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:29.350,16.40,32.0,219,357.50,0.00,0.01,0.99,30001,4.10,93,5.0,-10,12,-1024,9,248,204,62,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:29.450,16.40,32.0,219,357.50,0.00,0.01,0.99,10001,4.10,93,5.0,-10,12,-1024,9,248,204,63,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:29.550,16.40,32.0,221,357.50,0.00,0.00,0.99,10001,4.10,93,5.0,-10,14,-1024,9,247,204,62,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:29.650,16.40,32.0,222,357.50,0.00,0.00,0.99,20001,4.10,93,5.0,-10,12,-1024,9,248,204,62,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:29.750,16.40,32.0,222,357.50,0.00,0.01,0.99,30001,4.10,93,5.0,-10,14,-1024,9,248,204,62,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:29.850,16.40,32.0,224,357.50,0.00,0.01,0.99,30001,4.10,94,5.0,-10,12,-1024,9,248,204,62,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:29.950,16.40,32.0,224,357.50,0.00,0.00,0.99,10001,4.10,94,5.0,-10,14,-1024,9,248,204,62,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:30.050,16.40,32.0,224,357.50,0.00,0.01,0.99,20001,4.10,94,5.0,-10,14,-1024,9,248,204,62,-3,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:30.150,16.40,32.0,227,357.50,0.00,0.01,0.99,20001,4.10,94,5.0,-10,14,-1024,9,248,204,63,-3,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:30.250,16.40,32.0,227,357.50,0.00,0.00,0.99,30001,4.10,93,5.0,-10,14,-1024,9,248,204,63,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:30.350,16.40,32.1,228,357.50,0.00,0.00,0.99,30001,4.10,93,5.0,-10,12,-1024,9,247,204,63,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:30.450,16.40,32.1,229,357.50,0.00,0.00,0.99,10001,4.10,93,5.0,-9,14,-1024,9,248,204,63,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:30.550,16.40,32.1,229,357.40,0.00,0.00,0.99,20001,4.10,93,5.0,-10,12,-1024,9,248,204,62,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:30.650,16.40,32.1,231,357.40,0.00,0.00,0.99,20001,4.10,93,5.0,-10,14,-1024,9,248,204,62,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:30.750,16.40,32.1,231,357.40,0.00,0.00,0.99,30001,4.10,94,5.0,-9,14,-1024,9,248,204,62,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:30.850,16.40,32.0,232,357.40,0.00,0.01,0.99,10001,4.10,94,5.0,-9,12,-1024,9,248,204,62,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:30.950,16.40,32.0,234,357.40,0.00,0.01,0.99,10001,4.10,94,5.0,-10,12,-1024,9,247,204,62,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:31.050,16.40,32.0,234,357.40,0.00,0.00,0.99,20001,4.10,94,5.0,-10,12,-1024,9,248,204,62,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
2018-06-02,23:33:31.150,16.40,32.1,235,357.40,0.00,0.00,0.99,20001,4.10,93,5.0,-9,12,-1024,9,247,204,62,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.3
