Date,Time,A2(V),RSSI(dB),RxBt(V),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2017-11-26,19:49:18.990,6.7,81,4.9,1024,0,-1024,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:19.130,6.7,81,4.9,1024,0,-1024,1,-483,204,0,0,982,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:19.230,6.7,81,4.9,1024,0,-1024,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:19.330,6.7,81,4.9,1024,0,-1024,1,-483,204,0,0,982,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:19.470,6.7,81,4.9,1024,0,-1024,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:19.600,6.8,81,4.9,1024,0,-1024,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:19.700,6.8,81,4.9,1024,0,-1024,1,-483,204,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:19.800,6.8,81,4.9,712,0,-1024,1,-483,204,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:19.900,6.8,81,4.9,-1,0,-1024,1,-483,204,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:20.000,6.8,82,4.9,-21,0,-1024,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:20.130,6.8,82,4.9,-404,0,-1024,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:20.230,6.8,82,4.9,-1024,0,-1024,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:20.330,6.8,82,4.9,-1024,0,-1024,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:20.430,6.8,82,4.9,-1024,1,-1024,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:20.560,6.8,82,4.9,-1024,0,-1024,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:20.660,6.8,82,4.9,-1024,0,-1024,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:20.760,6.8,82,4.9,-1024,0,-1024,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:20.860,6.7,81,4.9,-1024,0,-1024,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:20.960,6.7,81,4.9,-617,0,-1024,1,-483,204,0,1,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:21.090,6.7,81,4.9,-90,0,-1024,1,-483,204,0,1,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:21.190,6.7,81,4.9,-6,0,-1024,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:21.290,6.7,81,4.9,-6,0,-1024,3,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:21.390,6.7,81,4.9,-6,0,-1024,3,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:21.520,6.7,81,4.9,449,0,-1024,1,-483,204,0,0,982,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:21.620,6.7,81,4.9,1024,0,-1024,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:21.720,6.7,81,4.9,1024,0,-1024,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:21.820,6.7,81,4.9,1024,0,-1024,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:21.920,6.7,81,4.9,1024,0,-1024,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:22.050,6.7,81,4.9,1024,0,-1024,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:22.150,6.7,81,4.9,1024,0,-1024,1,-483,204,-1,1,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:22.250,6.7,81,4.9,1024,0,-1024,3,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:22.350,6.7,81,4.9,673,0,-1024,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:22.480,6.7,81,4.9,1,0,-1024,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:22.580,6.7,81,4.9,0,0,-1024,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:22.680,6.8,81,4.9,0,0,-1024,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:22.780,6.8,81,4.9,-1,0,-1008,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002930,7.5
2017-11-26,19:49:22.880,6.8,81,4.9,-1,0,-1008,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002930,7.5
2017-11-26,19:49:23.010,6.8,81,4.9,-1,0,-1006,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002930,7.5
2017-11-26,19:49:23.110,6.8,81,4.9,-1,0,-646,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002930,7.5
2017-11-26,19:49:23.210,6.8,81,4.9,-1,0,-809,1,-483,204,0,1,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002930,7.5
2017-11-26,19:49:23.310,6.8,81,4.9,-1,0,-552,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002930,7.5
2017-11-26,19:49:23.410,6.8,82,4.9,0,0,-654,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002930,7.5
2017-11-26,19:49:23.540,6.8,82,4.9,-1,0,-592,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002930,7.5
2017-11-26,19:49:23.640,6.8,82,4.9,-1,0,-573,1,-483,204,0,1,982,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002930,7.5
2017-11-26,19:49:23.740,6.8,82,4.9,-1,0,-622,1,-483,204,0,0,982,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002930,7.5
2017-11-26,19:49:23.880,6.8,83,4.9,-1,0,-662,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002930,7.5
2017-11-26,19:49:24.020,6.8,83,4.9,-143,0,965,1,-483,204,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002930,7.5
2017-11-26,19:49:24.160,6.8,83,4.9,-149,0,562,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002930,7.5
2017-11-26,19:49:24.270,6.8,83,4.9,-3,1,-220,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002930,7.5
2017-11-26,19:49:24.370,6.8,82,4.9,-1,1,-222,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002930,7.5
2017-11-26,19:49:24.510,6.8,82,4.9,-3,1,-147,1,-483,204,0,1,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002930,7.5
2017-11-26,19:49:24.650,6.8,82,4.9,-1,1,-188,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002930,7.5
2017-11-26,19:49:24.790,6.8,82,4.9,-1,1,85,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002930,7.5
2017-11-26,19:49:24.900,6.8,82,4.9,-1,1,-174,1,-483,204,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002930,7.5
2017-11-26,19:49:25.000,6.8,82,4.9,-1,1,-266,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002930,7.5
2017-11-26,19:49:25.140,6.8,80,4.9,-1,1,-290,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002930,7.5
2017-11-26,19:49:25.270,6.8,80,4.9,-1,1,-292,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002930,7.5
2017-11-26,19:49:25.370,6.8,80,4.9,-1,1,-354,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002930,7.5
2017-11-26,19:49:25.470,6.8,80,4.9,-1,0,-482,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002930,7.5
2017-11-26,19:49:25.570,6.8,80,4.9,-1,1,-623,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002930,7.5
2017-11-26,19:49:25.700,6.8,81,4.9,-1,1,-625,1,-483,204,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002930,7.5
2017-11-26,19:49:25.800,6.8,81,4.9,-1,1,-625,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002930,7.5
2017-11-26,19:49:25.900,6.8,81,4.9,-1,0,-625,1,-483,204,-1,0,982,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002930,7.5
2017-11-26,19:49:26.000,6.8,81,4.9,-1,0,-625,1,-483,204,-1,0,982,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002930,7.5
2017-11-26,19:49:26.280,6.8,81,4.9,-1,0,-625,1,-483,204,0,0,982,-1,-1,1,1,-1,-1,-1,-1,0x0000000000002930,7.5
2017-11-26,19:49:26.410,6.8,81,4.9,-3,0,-625,1,-483,204,0,0,980,-1,-1,1,1,-1,-1,-1,-1,0x0000000000002930,7.5
2017-11-26,19:49:26.510,6.8,80,4.9,-1,0,-625,1,-483,204,0,0,980,-1,-1,1,1,-1,-1,-1,-1,0x0000000000002930,7.5
2017-11-26,19:49:26.610,6.8,80,4.9,-1,0,-623,1,-483,204,0,0,980,-1,-1,1,1,-1,-1,-1,-1,0x0000000000002930,7.5
2017-11-26,19:49:26.710,6.8,80,4.9,-1,0,-623,1,-483,204,0,0,980,-1,-1,1,1,-1,-1,-1,-1,0x0000000000002930,7.5
2017-11-26,19:49:26.810,6.8,80,4.9,0,0,-623,1,-483,204,0,0,980,-1,-1,1,1,-1,-1,-1,-1,0x0000000000002930,7.5
2017-11-26,19:49:26.940,6.8,80,4.9,-1,0,-625,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002930,7.5
2017-11-26,19:49:27.040,6.7,82,4.9,0,0,-625,1,-483,204,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002930,7.5
2017-11-26,19:49:27.140,6.7,82,4.9,-1,0,-625,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002930,7.5
2017-11-26,19:49:27.240,6.7,82,4.9,-1,0,-623,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002930,7.5
2017-11-26,19:49:27.370,6.7,82,4.9,-1,0,-625,1,-483,204,0,0,982,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002930,7.5
2017-11-26,19:49:27.470,6.7,82,4.9,-1,0,-625,1,-483,204,0,0,982,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002930,7.5
2017-11-26,19:49:27.570,6.7,82,4.9,-1,0,-623,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002930,7.5
2017-11-26,19:49:27.670,6.7,82,4.9,-3,0,-625,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002930,7.5
2017-11-26,19:49:27.770,6.7,82,4.9,-1,0,-625,1,-483,204,-1,0,980,-1,-1,1,1,-1,-1,-1,-1,0x0000000000002930,7.5
2017-11-26,19:49:27.900,6.7,81,4.9,-1,0,-625,1,-483,204,0,0,980,-1,-1,1,1,-1,-1,-1,-1,0x0000000000002930,7.5
2017-11-26,19:49:28.000,6.7,81,4.9,-1,0,-625,1,-483,204,0,0,980,-1,-1,1,1,-1,-1,-1,-1,0x0000000000002930,7.5
2017-11-26,19:49:28.100,6.7,81,4.9,-1,0,-623,1,-483,204,-1,0,980,-1,-1,1,1,-1,-1,-1,-1,0x0000000000002930,7.5
2017-11-26,19:49:28.200,6.7,81,4.9,-1,0,-625,1,-483,204,0,0,980,-1,-1,1,1,-1,-1,-1,-1,0x0000000000002930,7.5
2017-11-26,19:49:28.300,6.7,83,4.9,-3,0,-625,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002930,7.5
2017-11-26,19:49:28.430,6.7,83,4.9,-1,0,-623,1,-483,204,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002930,7.5
2017-11-26,19:49:28.530,6.7,83,4.9,-1,0,-623,1,-483,204,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002930,7.5
2017-11-26,19:49:28.630,6.7,83,4.9,-3,0,-625,1,-483,204,0,-1,982,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002930,7.5
2017-11-26,19:49:28.730,6.7,81,4.9,-1,0,-625,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002930,7.5
2017-11-26,19:49:28.860,6.8,81,4.9,-1,0,-644,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002930,7.5
2017-11-26,19:49:28.960,6.8,81,4.9,-56,0,-1022,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002930,7.5
2017-11-26,19:49:29.060,6.8,81,4.9,-384,0,-1024,1,-483,204,-1,1,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:29.160,6.8,81,4.9,-503,0,-1024,1,-483,204,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:29.260,6.8,81,4.9,-307,0,-1024,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:29.390,6.8,81,4.9,-264,0,-1024,1,-483,204,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:29.490,6.8,81,4.9,-380,0,-1024,1,-483,204,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:29.590,6.8,81,4.9,-1024,0,-1024,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:29.690,6.8,82,4.9,-1024,0,-1024,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:29.820,6.8,82,4.9,-1024,0,-1024,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:29.920,6.8,82,4.9,-1024,0,-1024,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:30.020,6.8,82,4.9,-1024,0,-1024,1,-483,204,0,0,982,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:30.120,6.8,81,4.9,-1024,0,-1024,1,-482,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:30.220,6.8,81,4.9,-1024,0,-1024,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:30.350,6.8,81,4.9,-685,0,-1024,1,-483,204,0,0,982,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:30.450,6.8,81,4.9,-10,0,-1024,1,-483,204,0,0,982,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:30.550,6.8,82,4.9,-7,0,-1024,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:30.650,6.8,82,4.9,-7,0,-1024,1,-483,204,-1,0,982,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:30.780,6.8,82,4.9,-6,0,-1024,1,-483,204,0,0,982,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:30.880,6.8,82,4.9,-4,0,-1024,1,-483,204,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:30.980,6.8,81,4.9,-6,0,-1024,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:31.080,6.8,81,4.9,-6,0,-1024,1,-483,204,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:31.180,6.8,81,4.9,-6,0,-1024,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:31.310,6.8,81,4.9,-6,0,-1024,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:31.410,6.8,82,4.9,-6,0,-1024,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:31.510,6.8,82,4.9,-6,0,-1024,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:31.610,6.8,82,4.9,-6,0,-1024,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:31.710,6.8,83,4.9,-4,0,-1024,3,-483,204,0,0,1022,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:31.840,6.8,83,4.9,-4,0,-1024,3,-483,204,0,0,1024,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:31.940,6.8,83,4.9,-6,0,-1024,1,-483,204,0,0,606,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:32.040,6.8,83,4.9,-6,0,-1024,1,-483,204,0,0,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:32.140,6.8,83,4.9,-6,0,-1024,1,-483,204,-1,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:32.270,6.8,83,4.9,-6,0,-1024,1,-483,204,0,0,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:32.370,6.8,83,4.9,-6,0,-1024,1,-483,204,0,0,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:32.470,6.8,83,4.9,-6,0,-1024,1,-483,204,0,0,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:32.570,6.8,83,4.9,-6,0,-1024,1,-483,204,-1,0,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:32.670,6.8,82,4.9,-6,0,-1024,1,-483,204,0,0,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:32.800,6.8,82,4.9,-6,0,-1024,1,-483,204,0,0,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:32.900,6.8,82,4.9,-6,0,-1024,1,-483,204,-1,0,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:33.000,6.8,82,4.9,-4,0,-1024,1,-483,204,0,0,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:33.100,6.8,82,4.9,-4,0,-1024,1,-483,204,0,0,-1,-1,-1,1,1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:33.200,6.8,82,4.9,-6,0,-1024,1,-483,204,0,0,-1,-1,-1,1,1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:33.330,6.8,82,4.9,-6,0,-1024,1,-483,204,0,0,-1,-1,-1,1,1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:33.430,6.8,82,4.9,-6,0,-1024,1,-483,204,0,0,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:33.530,6.8,82,4.9,-6,0,-1024,1,-483,204,0,0,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:33.630,6.8,82,4.9,-6,0,-1024,1,-483,204,0,0,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:33.760,6.8,82,4.9,-4,0,-1024,1,-483,204,0,0,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:33.860,6.8,82,4.9,-3,0,-1024,1,-483,204,0,1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:33.960,6.8,82,4.9,-1,0,-1024,1,-483,204,0,0,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:34.060,6.8,81,4.9,-1,0,-1024,1,-483,204,-1,0,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:34.160,6.8,81,4.9,-1,0,-1024,1,-483,204,0,0,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:34.290,6.8,81,4.9,-1,0,-1024,1,-483,204,0,0,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
