Date,Time,VFAS(V),A4(V),Tmp1(@C),RSSI(dB),RxBt(V),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2018-07-08,00:36:32.170,15.00,3.75,30005,99,4.9,-6,12,-1024,6,1024,-205,-23,-1024,-998,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.6
2018-07-08,00:36:32.270,15.00,3.75,30005,99,4.9,-6,12,-1024,6,1024,-205,-23,-1024,-998,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.6
2018-07-08,00:36:32.370,15.00,3.75,20005,99,4.9,-6,12,-1024,6,1024,-205,-23,-1024,-998,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.6
2018-07-08,00:36:32.470,15.00,3.75,10005,99,4.9,-6,12,-1024,6,1024,-205,-23,-1024,-998,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.6
2018-07-08,00:36:32.570,15.00,3.75,20005,100,4.9,-6,12,-1024,6,1024,-205,-23,-1024,-998,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.6
2018-07-08,01:45:56.280,15.10,0.00,0,98,4.9,-7,12,-1024,6,1024,-205,-23,-1024,-1024,-1,-1,1,-1,-1,-1,-1,1,0x0000000000000260,7.6
2018-07-08,01:45:56.360,15.10,3.77,30005,98,4.9,-7,12,-1024,6,1024,-205,-23,-1024,-1024,-1,-1,1,-1,-1,-1,-1,1,0x0000000000000260,7.6
2018-07-08,01:45:56.460,15.10,3.77,20005,98,4.9,-7,12,-1024,6,1024,-205,-23,-1024,-1024,-1,-1,1,-1,-1,-1,-1,1,0x0000000000000260,7.6
2018-07-08,01:45:56.560,15.10,3.77,10005,98,4.9,-7,12,-1024,6,1024,-205,-23,-1024,-1024,-1,-1,1,-1,-1,-1,-1,1,0x0000000000000260,7.6
2018-07-08,01:45:56.660,15.10,3.77,30005,98,4.9,-7,12,-1024,6,1024,-205,-23,-1024,-1024,-1,-1,1,-1,-1,-1,-1,1,0x0000000000000260,7.6
2018-07-08,01:45:56.760,15.10,3.77,10005,99,4.9,-7,12,-1024,6,1024,-205,-23,-1024,-1024,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.6
2018-07-08,01:45:56.860,15.10,3.77,10005,99,4.9,-7,12,-1024,6,1024,-205,-23,-1024,-1024,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.6
2018-07-08,01:45:56.960,15.10,3.77,20005,99,4.9,-7,12,-1024,6,1024,-205,-23,-1024,-1024,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.6
2018-07-08,01:45:57.060,15.10,3.77,10005,99,4.9,-7,12,-1024,6,1024,-205,-23,-1024,-1024,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.6
2018-07-08,01:45:57.160,15.10,3.77,20005,100,4.9,-7,12,-1024,6,1024,-205,-23,-1024,-1024,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.6
2018-07-08,01:45:57.260,15.10,3.77,20005,100,4.9,-7,12,-1024,6,1024,-205,-23,-1024,-1024,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.6
2018-07-08,01:45:57.360,15.10,3.77,10005,100,4.9,-7,12,-1024,6,1024,-205,-23,-1024,-1024,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.6
2018-07-08,01:45:57.460,15.10,3.77,20005,100,4.9,-7,12,-1024,6,1024,-205,-23,-1024,-1024,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.6
2018-07-08,01:45:57.560,15.10,3.77,10005,100,4.9,-7,12,-822,6,1024,-205,-23,-1024,-1024,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000230,7.6
2018-07-08,01:45:57.660,15.10,3.77,30005,100,4.9,-7,12,-693,6,1024,-205,-23,-1024,-1024,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000230,7.6
2018-07-08,01:45:57.760,15.10,3.77,20005,100,4.9,-7,12,-528,6,1024,-205,-23,-1024,-1024,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000230,7.6
2018-07-08,01:45:57.860,15.10,3.77,10005,100,4.9,-7,12,-471,6,1024,-205,-23,-1024,-1024,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000230,7.6
2018-07-08,01:45:57.960,15.10,3.77,30005,100,4.9,-7,12,-469,6,1024,-205,-23,-1024,-1024,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000230,7.6
2018-07-08,01:45:58.060,15.10,3.77,20005,99,4.9,-7,12,-468,6,1024,-205,-23,-1024,-1024,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000230,7.6
2018-07-08,01:45:58.160,15.10,3.75,30005,99,4.9,-7,12,-468,6,1024,-205,-23,-1024,-1024,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000230,7.6
2018-07-08,01:45:58.260,15.00,3.75,20005,99,4.9,-7,12,-469,6,1024,-205,-23,-1024,-1024,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000230,7.6
2018-07-08,01:45:58.360,15.00,3.75,10005,99,4.9,-6,12,-469,6,1024,-205,-23,-1024,-1024,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000230,7.6
