Date,Time,RSSI(dB),RxBt(V),Fuel(%),Hdg(@),AccX(g),AccY(g),AccZ(g),Tmp1(@C),A4(V),VFAS(V),Curr(A),A2(V),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2018-05-06,12:28:20.880,71,4.9,755,0.00,0.00,0.00,0.00,10005,3.52,14.10,26.9,10.2,258,-222,123,466,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:20.980,71,4.9,755,0.00,0.00,0.00,0.00,20005,3.52,14.10,26.9,10.2,235,-220,126,466,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:21.080,71,4.9,757,0.00,0.00,0.00,0.00,20005,3.52,14.10,30.4,10.2,190,-194,2,469,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:21.180,71,4.9,757,0.00,0.00,0.00,0.00,30005,3.52,14.10,30.4,10.2,168,-180,-19,452,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:21.280,69,4.9,758,0.00,0.00,0.00,0.00,10005,3.52,14.10,30.4,10.2,125,-203,107,310,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:21.380,69,4.9,759,0.00,0.00,0.00,0.00,10005,3.55,14.20,26.5,10.2,65,-202,19,123,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:21.480,69,4.9,759,0.00,0.00,0.00,0.00,20005,3.55,14.20,26.5,10.2,46,-198,-19,16,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:21.580,69,4.9,760,0.00,0.00,0.00,0.00,20005,3.55,14.20,26.6,10.2,89,-158,2,74,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:21.680,70,4.9,760,0.00,0.00,0.00,0.00,30005,3.55,14.20,26.6,10.2,176,-32,0,507,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:21.780,70,4.9,762,0.00,0.00,0.00,0.00,10005,3.55,14.20,24.7,10.2,178,-171,339,612,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:21.880,70,4.9,763,0.00,0.00,0.00,0.00,10005,3.55,14.20,25.0,10.2,199,-382,524,336,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:21.980,70,4.9,763,0.00,0.00,0.00,0.00,20005,3.55,14.20,25.0,10.2,218,-470,603,21,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:22.080,70,4.9,767,0.00,0.00,0.00,0.00,20005,3.55,14.20,40.8,10.2,278,-555,638,58,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:22.180,73,4.9,767,0.00,0.00,0.00,0.00,30005,3.55,14.20,40.8,10.2,320,-302,654,414,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:22.280,73,4.9,769,0.00,0.00,0.00,0.00,30005,3.55,14.10,56.0,10.2,345,-220,653,672,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:22.380,73,4.9,769,0.00,0.00,0.00,0.00,10005,3.52,14.10,65.9,10.2,381,-242,649,722,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:22.480,73,4.9,773,0.00,0.00,0.00,0.00,20005,3.52,14.10,65.9,10.2,376,-330,631,614,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:22.580,61,4.9,776,0.00,0.00,0.00,0.00,20005,3.50,14.00,68.8,10.2,314,-368,633,553,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:22.680,61,4.9,776,0.00,0.00,0.00,0.00,30005,3.47,13.90,68.8,10.2,233,-306,611,435,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:22.780,61,4.9,779,0.00,0.00,0.00,0.00,30005,3.47,13.90,67.3,10.2,192,-336,565,460,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:22.880,61,4.9,779,0.00,0.00,0.00,0.00,10005,3.45,13.80,67.3,10.2,187,-387,409,534,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:22.980,66,4.9,782,0.00,0.00,0.00,0.00,10005,3.45,13.80,63.3,10.2,184,-365,137,577,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:23.080,66,4.9,783,0.00,0.00,0.00,0.00,20005,3.42,13.70,54.7,10.2,162,-345,53,559,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012130,7.3
2018-05-06,12:28:23.180,66,4.9,783,0.00,0.00,0.00,0.00,30005,3.42,13.70,54.7,10.2,161,-350,84,490,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012130,7.3
2018-05-06,12:28:23.280,66,4.9,784,0.00,0.00,0.00,0.00,30005,3.42,13.70,37.9,10.2,103,-350,349,452,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012130,7.3
2018-05-06,12:28:23.380,66,4.9,784,0.00,0.00,0.00,0.00,10005,3.42,13.70,29.9,10.2,102,-368,424,489,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012130,7.3
2018-05-06,12:28:23.480,74,4.9,786,0.00,0.00,0.00,0.00,10005,3.42,13.70,29.9,10.2,102,-331,438,452,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012130,7.3
2018-05-06,12:28:23.580,74,4.9,789,0.00,0.00,0.00,0.00,20005,3.42,13.70,37.5,10.2,80,-308,416,307,1024,204,-1,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012130,7.3
2018-05-06,12:28:23.680,74,4.9,789,0.00,0.00,0.00,0.00,30005,3.42,13.70,37.5,10.2,83,-299,479,-26,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012130,7.3
2018-05-06,12:28:23.780,74,4.9,791,0.00,0.00,0.00,0.00,30005,3.42,13.70,44.0,10.2,86,-262,495,-523,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012130,7.3
2018-05-06,12:28:23.880,69,4.9,791,0.00,0.00,0.00,0.00,10005,3.42,13.70,44.0,10.2,69,-143,494,-344,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012130,7.3
2018-05-06,12:28:23.980,69,4.9,793,0.00,0.00,0.00,0.00,10005,3.42,13.70,49.1,10.2,159,-140,528,29,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012130,7.3
2018-05-06,12:28:24.080,69,4.9,796,0.00,0.00,0.00,0.00,20005,3.42,13.70,52.2,10.2,204,-158,566,158,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012130,7.3
2018-05-06,12:28:24.180,69,4.9,796,0.00,0.00,0.00,0.00,30005,3.42,13.70,52.2,10.2,-13,-114,373,-514,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012130,7.3
2018-05-06,12:28:24.280,72,4.9,798,0.00,0.00,0.00,0.00,30005,3.42,13.70,54.2,10.2,-174,-168,-98,-848,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012130,7.3
2018-05-06,12:28:24.380,72,4.9,798,0.00,0.00,0.00,0.00,10005,3.42,13.70,54.2,10.2,-528,-265,226,-874,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012130,7.3
2018-05-06,12:28:24.480,72,4.9,799,0.00,0.00,0.00,0.00,10005,3.42,13.70,45.7,10.2,-526,-359,362,-837,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012130,7.3
2018-05-06,12:28:24.580,72,4.9,799,0.00,0.00,0.00,0.00,20005,3.42,13.70,45.7,10.2,-451,-444,418,-686,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012130,7.3
2018-05-06,12:28:24.680,72,4.9,801,0.00,0.00,0.00,0.00,30005,3.42,13.70,35.0,10.2,-304,-434,449,-470,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012130,7.3
2018-05-06,12:28:24.780,65,4.9,804,0.00,0.00,0.00,0.00,30005,3.42,13.70,40.3,10.2,-144,-237,452,-63,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012130,7.3
2018-05-06,12:28:24.880,65,4.9,804,0.00,0.00,0.00,0.00,10005,3.42,13.70,40.3,10.2,-21,-218,452,42,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012130,7.3
2018-05-06,12:28:24.980,65,4.9,806,0.00,0.00,0.00,0.00,10005,3.42,13.70,47.5,10.2,-38,-154,450,18,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012130,7.3
2018-05-06,12:28:25.080,65,4.9,806,0.00,0.00,0.00,0.00,20005,3.42,13.70,50.6,10.2,-97,-168,369,-374,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012130,7.3
2018-05-06,12:28:25.180,66,4.9,809,0.00,0.00,0.00,0.00,20005,3.42,13.70,50.6,10.2,-115,-192,72,-551,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012130,7.3
2018-05-06,12:28:25.280,66,4.9,810,0.00,0.00,0.00,0.00,30005,3.42,13.70,47.8,10.2,-212,-198,-201,-534,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012130,7.3
2018-05-06,12:28:25.380,66,4.9,810,0.00,0.00,0.00,0.00,10005,3.42,13.70,47.8,10.2,-244,-239,-220,-590,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012130,7.3
2018-05-06,12:28:25.480,66,4.9,810,0.00,0.00,0.00,0.00,10005,3.42,13.70,31.0,10.2,-214,-243,87,-593,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012130,7.3
2018-05-06,12:28:25.580,66,4.9,810,0.00,0.00,0.00,0.00,20005,3.42,13.70,21.5,10.2,-152,-245,92,-542,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012130,7.3
2018-05-06,12:28:25.680,73,4.9,812,0.00,0.00,0.00,0.00,30005,3.42,13.70,21.5,10.2,-117,-140,92,-358,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012130,7.3
2018-05-06,12:28:25.780,73,4.9,813,0.00,0.00,0.00,0.00,30005,3.45,13.80,22.8,10.2,-81,-155,178,-273,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:25.880,73,4.9,813,0.00,0.00,0.00,0.00,10005,3.45,13.80,22.8,10.2,-44,-134,179,-138,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:25.980,73,4.9,815,0.00,0.00,0.00,0.00,10005,3.45,13.80,27.5,10.2,-9,-123,178,55,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:26.080,74,4.9,815,0.00,0.00,0.00,0.00,20005,3.47,13.80,27.5,10.2,-29,-137,178,29,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:26.180,74,4.9,816,0.00,0.00,0.00,0.00,20005,3.47,13.90,31.0,10.2,-197,-160,377,-87,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:26.280,74,4.9,818,0.00,0.00,0.00,0.00,30005,3.47,13.90,33.0,10.2,-143,-151,371,-114,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:26.380,74,4.9,818,0.00,0.00,0.00,0.00,10005,3.47,13.90,33.0,10.2,-126,-120,284,-181,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:26.480,64,4.9,820,0.00,0.00,0.00,0.00,10005,3.47,13.90,39.5,10.2,-146,-234,416,-487,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:26.580,64,4.9,820,0.00,0.00,0.00,0.00,20005,3.47,13.90,39.5,10.2,-247,-286,540,-565,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:26.680,64,4.9,822,0.00,0.00,0.00,0.00,20005,3.47,13.90,42.1,10.2,-247,-309,543,-520,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:26.780,64,4.9,825,0.00,0.00,0.00,0.00,30005,3.47,13.90,50.0,10.2,-249,-274,524,-341,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:26.880,64,4.9,825,0.00,0.00,0.00,0.00,10005,3.47,13.90,50.0,10.2,-224,-326,505,-323,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:26.980,64,4.9,828,0.00,0.00,0.00,0.00,10005,3.45,13.80,55.1,10.2,-146,-200,305,-273,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:27.080,64,4.9,828,0.00,0.00,0.00,0.00,20005,3.45,13.80,55.1,10.2,-169,-183,61,-473,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:27.180,64,4.9,829,0.00,0.00,0.00,0.00,20005,3.45,13.80,54.0,10.2,-153,-214,44,-511,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:27.280,64,4.9,830,0.00,0.00,0.00,0.00,30005,3.42,13.70,40.7,10.2,-174,-214,42,-452,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012130,7.3
2018-05-06,12:28:27.380,68,4.9,830,0.00,0.00,0.00,0.00,30005,3.42,13.70,40.7,10.2,-175,-269,111,-433,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012130,7.3
2018-05-06,12:28:27.480,68,4.9,832,0.00,0.00,0.00,0.00,10005,3.42,13.70,29.5,10.2,-133,-313,114,-452,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012130,7.3
2018-05-06,12:28:27.580,68,4.9,832,0.00,0.00,0.00,0.00,20005,3.45,13.70,29.5,10.2,-63,-317,114,-411,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012130,7.3
2018-05-06,12:28:27.680,68,4.9,833,0.00,0.00,0.00,0.00,20005,3.45,13.80,27.3,10.2,-61,-316,113,-390,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:27.780,68,4.9,834,0.00,0.00,0.00,0.00,30005,3.45,13.80,28.1,10.2,-63,-313,224,-242,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:27.880,63,4.9,834,0.00,0.00,0.00,0.00,10005,3.45,13.80,28.1,10.2,-21,-240,272,93,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:27.980,63,4.9,836,0.00,0.00,0.00,0.00,10005,3.45,13.80,30.8,10.2,-13,-203,276,345,1024,204,-1,-3,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:28.080,63,4.9,836,0.00,0.00,0.00,0.00,20005,3.45,13.80,30.8,10.2,-10,-109,280,320,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:28.180,63,4.9,838,0.00,0.00,0.00,0.00,20005,3.45,13.80,35.5,10.2,-9,3,231,357,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:28.280,74,4.9,838,0.00,0.00,0.00,0.00,30005,3.45,13.80,38.0,10.2,-9,27,183,319,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:28.380,74,4.9,840,0.00,0.00,0.00,0.00,10005,3.45,13.80,38.0,10.2,-10,3,280,223,1024,204,-1,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:28.480,74,4.9,841,0.00,0.00,0.00,0.00,10005,3.45,13.80,35.7,10.2,-13,-10,321,227,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:28.580,74,4.9,841,0.00,0.00,0.00,0.00,20005,3.45,13.80,35.7,10.2,-36,11,322,206,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:28.680,70,4.9,843,0.00,0.00,0.00,0.00,20005,3.47,13.90,36.0,10.2,-75,51,285,221,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:28.780,70,4.9,843,0.00,0.00,0.00,0.00,30005,3.47,13.90,36.9,10.2,-95,11,281,21,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:28.880,70,4.9,845,0.00,0.00,0.00,0.00,10005,3.47,13.90,36.9,10.2,-92,9,104,-82,1024,204,-1,-3,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:28.980,70,4.9,846,0.00,0.00,0.00,0.00,10005,3.47,13.90,35.1,10.2,-86,-7,0,-127,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:29.080,70,4.9,846,0.00,0.00,0.00,0.00,20005,3.47,13.90,35.1,10.2,-50,-6,-1,-125,1024,204,-1,-3,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:29.180,67,4.9,847,0.00,0.00,0.00,0.00,20005,3.47,13.90,27.8,10.2,-49,-12,-90,-189,1024,204,-1,-3,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:29.280,67,4.9,847,0.00,0.00,0.00,0.00,30005,3.47,13.90,19.9,10.2,-53,-55,-201,-371,1024,204,-1,-3,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:29.380,67,4.9,848,0.00,0.00,0.00,0.00,30005,3.47,13.90,19.9,10.2,-121,-114,-201,-483,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:29.480,67,4.9,848,0.00,0.00,0.00,0.00,10005,3.50,14.00,14.0,10.2,-163,-175,-87,-520,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:29.580,66,4.9,848,0.00,0.00,0.00,0.00,10005,3.50,14.00,14.0,10.2,-197,-280,83,-579,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:29.680,66,4.9,849,0.00,0.00,0.00,0.00,20005,3.50,14.00,13.6,10.2,-227,-363,401,-601,1024,204,-2,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:29.780,66,4.9,849,0.00,0.00,0.00,0.00,30005,3.50,14.00,24.5,10.2,-212,-404,526,-602,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:29.880,66,4.9,852,0.00,0.00,0.00,0.00,30005,3.50,14.00,24.5,10.2,-177,-407,547,-543,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:29.980,66,4.9,852,0.00,0.00,0.00,0.00,10005,3.50,14.00,45.9,10.2,-138,-225,578,-191,1024,204,-1,-3,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:30.080,64,4.9,855,0.00,0.00,0.00,0.00,20005,3.50,14.00,45.9,10.2,-133,-200,584,58,1024,204,-2,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:30.180,64,4.9,858,0.00,0.00,0.00,0.00,20005,3.50,14.00,58.9,10.2,-133,-268,590,114,1024,204,-1,-3,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:30.280,64,4.9,858,0.00,0.00,0.00,0.00,30005,3.50,14.00,58.9,10.2,-178,-262,592,-233,1024,204,-1,-3,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:30.380,64,4.9,860,0.00,0.00,0.00,0.00,30005,3.50,14.00,64.2,10.2,-237,-302,442,-480,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:30.480,65,4.9,860,0.00,0.00,0.00,0.00,10005,3.47,13.90,62.7,10.2,-183,-86,339,1,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:30.580,65,4.9,863,0.00,0.00,0.00,0.00,20005,3.47,13.90,62.7,10.2,-177,-47,314,177,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:30.680,65,4.9,865,0.00,0.00,0.00,0.00,20005,3.45,13.80,52.7,10.2,-104,-43,510,432,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:30.780,65,4.9,865,0.00,0.00,0.00,0.00,30005,3.45,13.80,52.7,10.2,-49,-81,565,493,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:30.880,72,4.9,868,0.00,0.00,0.00,0.00,30005,3.45,13.80,47.9,10.2,-15,-87,601,217,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:30.980,72,4.9,868,0.00,0.00,0.00,0.00,10005,3.42,13.70,51.1,10.2,-16,-90,608,9,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012130,7.3
2018-05-06,12:28:31.080,72,4.9,870,0.00,0.00,0.00,0.00,10005,3.42,13.70,51.1,10.2,-38,-69,611,-181,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012130,7.3
2018-05-06,12:28:31.180,72,4.9,872,0.00,0.00,0.00,0.00,20005,3.42,13.70,53.4,10.2,-115,-157,540,-498,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012130,7.3
2018-05-06,12:28:31.280,72,4.9,872,0.00,0.00,0.00,0.00,30005,3.40,13.70,53.4,10.2,-133,-303,-220,-772,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012130,7.3
2018-05-06,12:28:31.380,72,4.9,874,0.00,0.00,0.00,0.00,30005,3.40,13.60,51.2,10.2,-246,-363,-323,-826,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012130,7.3
2018-05-06,12:28:31.480,72,4.9,874,0.00,0.00,0.00,0.00,10005,3.40,13.60,32.0,10.2,-274,-407,-304,-809,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012130,7.3
2018-05-06,12:28:31.580,72,4.9,874,0.00,0.00,0.00,0.00,10005,3.40,13.60,32.0,10.2,-201,-462,88,-647,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012130,7.3
2018-05-06,12:28:31.680,72,4.9,876,0.00,0.00,0.00,0.00,20005,3.42,13.70,18.6,10.2,-183,-448,170,-282,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012130,7.3
2018-05-06,12:28:31.780,67,4.9,876,0.00,0.00,0.00,0.00,20005,3.42,13.70,18.6,10.2,-133,-405,288,33,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012130,7.3
2018-05-06,12:28:31.890,67,4.9,878,0.00,0.00,0.00,0.00,30005,3.42,13.70,24.1,10.2,-56,-387,386,290,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012130,7.3
2018-05-06,12:28:32.030,67,4.9,880,0.00,0.00,0.00,0.00,10005,3.42,13.80,34.1,10.2,-75,-371,467,82,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:32.130,67,4.9,880,0.00,0.00,0.00,0.00,20005,3.45,13.80,34.1,10.2,-90,-286,484,13,1024,204,-2,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:32.230,67,4.9,882,0.00,0.00,0.00,0.00,20005,3.45,13.80,45.0,10.2,-78,-97,355,-183,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:32.330,67,4.9,882,0.00,0.00,0.00,0.00,30005,3.45,13.80,51.1,10.2,-18,-10,-3,-128,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:32.430,67,4.9,884,0.00,0.00,0.00,0.00,10005,3.45,13.80,51.1,10.2,-135,-98,162,-372,1024,204,-1,-3,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:32.540,67,4.9,885,0.00,0.00,0.00,0.00,10005,3.45,13.80,40.4,10.2,-155,-101,388,-382,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
2018-05-06,12:28:32.640,67,4.9,885,0.00,0.00,0.00,0.00,20005,3.45,13.80,40.4,10.2,-103,-121,460,16,1024,204,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000012030,7.3
