Date,Time,VFAS(V),Tmp1(@C),RSSI(dB),RxBt(V),A4(V),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2019-09-22,10:57:48.380,0.00,0,0,0.0,0.00,-9,11,-1024,6,1024,204,138,0,0,55,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.3
2019-09-22,10:57:48.400,0.00,0,0,0.0,0.00,-9,11,-1024,6,1024,204,137,0,0,55,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.3
2019-09-22,10:57:48.500,0.00,0,0,0.0,0.00,-9,11,-1024,6,1024,204,138,0,0,55,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.3
2019-09-22,10:57:48.600,0.00,0,0,0.0,0.00,-10,11,-1024,6,1024,204,138,0,0,56,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.3
2019-09-22,10:57:48.710,0.00,0,0,0.0,0.00,-10,11,-1024,6,1024,204,138,0,0,56,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.3
2019-09-22,10:57:48.810,0.00,0,0,0.0,0.00,-10,11,-1024,6,1024,204,138,0,0,56,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.3
2019-09-22,10:57:48.910,0.00,0,0,0.0,0.00,-10,11,-1024,6,1024,204,138,0,0,56,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.3
2019-09-22,10:57:49.060,0.00,0,0,0.0,0.00,-10,11,-1024,6,1024,204,138,0,0,57,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.3
2019-09-22,10:57:49.160,0.00,0,0,0.0,0.00,-10,11,-1024,6,1024,204,138,0,0,56,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.3
2019-09-22,14:14:18.270,12.60,30002,88,4.9,4.20,-10,11,-1016,6,-940,204,138,0,0,-564,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:14:18.340,12.60,20001,88,4.9,4.20,-10,11,-1016,6,-940,204,138,0,0,-564,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:14:18.450,12.60,10001,88,4.9,4.20,-10,11,-1016,6,-940,204,138,0,0,-562,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:14:18.550,12.60,20001,88,4.9,4.20,-10,11,-1016,6,-940,204,138,0,0,-562,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:14:18.650,12.60,10001,86,4.9,4.20,-10,11,-1016,6,-940,204,138,0,0,-562,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:14:18.750,12.60,30005,86,4.9,4.20,-10,11,-1017,6,-940,204,138,0,0,-564,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:14:18.870,12.60,20005,86,4.9,4.20,-10,11,-1017,6,-940,204,138,0,0,-564,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:14:19.070,12.60,30005,84,4.9,4.20,-9,11,-1017,6,-940,204,138,0,0,-564,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:14:19.170,12.60,10005,84,4.9,4.20,-9,9,-1017,6,-940,204,138,0,0,-564,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:14:19.280,12.60,10005,84,4.9,4.20,-10,11,-1017,6,-940,204,138,0,0,-564,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:14:19.440,12.60,10005,84,4.9,4.20,-12,11,-1017,6,-940,204,138,0,0,-564,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:14:19.540,12.60,20005,86,4.9,4.20,-10,11,-1017,6,-940,204,138,0,0,-564,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:14:19.650,12.60,10005,86,4.9,4.20,-9,9,-1017,-37,-940,204,138,0,0,-564,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:14:19.750,12.60,30005,86,4.9,4.20,-9,8,-1019,-10,-940,204,138,0,0,-564,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:14:19.850,12.60,20005,86,4.9,4.20,-9,9,-1016,-127,-940,204,138,0,0,-564,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:14:19.950,12.60,10005,86,4.9,4.20,-10,11,-917,-149,-940,204,138,0,0,-564,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:14:20.050,12.60,30005,86,4.9,4.20,-10,11,-749,-141,-940,204,138,0,0,-564,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:14:20.150,12.60,20005,86,4.9,4.20,-10,11,-234,-121,-940,204,138,0,0,-564,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:14:20.250,12.60,10005,86,4.9,4.20,-12,12,-127,-119,-940,204,138,0,0,-564,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:14:20.350,12.60,20005,86,4.9,4.20,-10,88,-549,-94,-940,204,138,0,0,-564,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:14:20.450,12.60,10005,81,4.9,4.20,-10,169,-811,-13,-940,204,138,0,0,-564,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:14:20.550,12.60,30005,81,4.9,4.20,-10,87,-936,-32,-940,204,138,0,0,-564,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:14:20.650,12.60,20005,81,4.9,4.20,-10,106,39,-55,-940,204,138,0,0,-564,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:14:20.750,12.60,10005,81,4.9,4.20,-4,120,400,-122,-940,204,138,0,0,-564,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:14:20.850,12.60,20005,85,4.9,4.20,-9,140,-1022,-57,-940,204,138,0,0,-564,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:14:20.950,12.60,10005,85,4.9,4.20,-9,112,-997,-80,-940,204,138,0,0,-564,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:14:21.050,12.60,30005,85,4.9,4.20,-9,93,265,-79,-940,204,138,0,0,-564,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:14:21.150,12.60,20005,85,4.9,4.20,12,99,2,-104,-940,204,138,0,0,-564,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:14:21.250,12.60,10005,85,4.9,4.20,-6,14,-1022,-45,-940,204,138,0,0,-564,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:14:21.350,12.60,20005,85,4.9,4.20,-6,-32,-1020,-3,-940,204,138,0,0,-564,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:14:21.450,12.60,10005,85,4.9,4.20,-7,-242,-1020,1,-940,204,138,0,0,-564,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:14:21.550,12.50,30005,85,4.9,4.16,-7,-294,-1019,58,-940,204,138,0,0,-564,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:14:21.650,12.50,20005,85,4.9,4.16,-7,-131,-1019,90,-940,204,138,0,0,-566,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:14:21.750,12.50,30005,79,4.9,4.16,-9,-72,-1019,74,-940,204,138,0,0,-564,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:14:21.850,12.50,30005,79,4.9,4.16,-9,-66,-792,77,-940,204,138,0,0,-564,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:14:21.950,12.50,20005,79,4.9,4.16,-66,-3,-404,168,-940,204,138,0,0,-564,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:14:22.050,12.50,10005,79,4.9,4.16,-13,3,-322,192,-940,204,138,0,0,-564,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:14:22.150,12.50,20005,79,4.9,4.16,-13,6,-403,186,-940,204,138,0,0,-564,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:14:22.250,12.50,10005,81,4.9,4.16,-12,-61,-358,183,-940,204,138,0,0,-564,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:14:22.350,12.40,20005,81,4.9,4.13,-10,-70,-563,207,-940,204,138,0,0,-564,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:14:22.450,12.40,20005,81,4.9,4.13,-9,9,51,203,-940,204,138,0,0,-564,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:14:22.550,12.40,10005,81,4.9,4.13,-9,27,299,93,-940,204,138,0,0,-564,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:14:22.650,12.40,20005,82,4.9,4.13,-7,225,-752,201,-940,204,138,0,0,-564,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:14:22.750,12.40,10005,82,4.9,4.13,-7,245,-809,148,-940,204,138,0,0,-564,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:14:22.850,12.40,30005,82,4.9,4.13,-9,345,-911,44,-940,204,138,0,0,-564,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:14:22.950,12.40,20005,82,4.9,4.13,-9,380,-465,6,-940,204,138,0,0,-564,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:14:23.050,12.40,30005,84,4.9,4.13,-10,25,-414,-135,-940,204,138,0,0,-564,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:14:23.150,12.40,30005,84,4.9,4.13,-12,-20,-377,-150,-940,204,138,0,0,-564,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:14:23.250,12.40,10005,84,4.9,4.13,-10,-97,-490,-138,-940,204,138,0,0,-564,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:14:23.350,12.40,10005,84,4.9,4.13,-9,-120,-512,-102,-940,204,138,0,0,-564,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:14:23.450,12.40,30005,84,4.9,4.13,-9,-256,-415,-150,-940,204,138,0,0,-564,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:14:23.550,12.30,10005,85,4.9,4.10,-10,-146,-331,-135,-940,204,138,0,0,-564,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:14:23.650,12.30,30005,85,4.9,4.10,-10,-60,-334,-51,-940,204,138,0,0,-564,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:14:23.750,12.30,20005,85,4.9,4.10,-9,8,-317,-34,-940,204,138,0,0,-564,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:14:23.850,12.30,10005,85,4.9,4.10,-9,46,-444,4,-940,204,138,0,0,-564,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:14:23.950,12.30,20005,85,4.9,4.10,-9,90,-466,4,-940,204,138,0,0,-564,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:14:24.050,12.30,10005,85,4.9,4.10,-9,20,-466,-13,-940,204,138,0,0,-564,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:14:24.150,12.30,30005,85,4.9,4.10,-9,-1,-412,4,-940,204,138,0,0,-564,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:14:24.250,12.30,20005,85,4.9,4.10,-9,3,-417,4,-940,204,138,0,0,-564,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:14:24.350,12.30,10005,84,4.9,4.10,-9,8,-420,4,-940,204,138,0,0,-564,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:14:24.450,12.30,30005,84,4.9,4.10,-9,9,-573,6,-940,204,138,0,0,-564,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:16:41.480,12.50,30002,52,4.9,0.00,-9,11,-1019,6,-940,204,138,0,0,-567,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:16:41.560,12.50,20002,52,4.9,0.00,-9,11,-1019,6,-940,204,138,0,0,-567,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:16:41.660,12.50,10002,54,4.9,0.00,-9,11,-1019,6,-940,204,138,0,0,-567,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:16:41.760,12.50,20002,54,4.9,0.00,-9,11,-1017,6,-940,204,138,0,0,-567,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:16:41.860,12.50,20001,54,4.9,0.00,-9,11,-1019,6,-940,204,138,0,0,-567,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:16:41.960,12.50,10005,54,4.9,0.00,-9,11,-1019,6,-940,204,138,0,0,-567,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:16:42.060,12.50,20005,54,4.9,0.00,-9,11,-1019,4,-940,204,138,0,0,-567,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:16:42.160,12.50,10005,50,4.9,0.00,-9,11,-1019,4,-940,204,138,0,0,-566,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:16:42.260,12.50,10005,50,4.9,0.00,-9,11,-1019,4,-940,204,138,0,0,-566,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:16:42.360,12.50,20005,50,4.9,0.00,-9,11,-1019,4,-940,204,138,0,0,-566,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:16:42.460,12.50,20005,50,4.9,0.00,-9,12,-1019,4,-940,204,138,0,0,-567,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:16:42.560,12.50,10005,54,4.9,0.00,-9,11,-1019,6,-940,204,138,0,0,-567,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:16:42.660,12.50,20005,54,4.9,0.00,-7,11,-1019,6,-940,204,138,0,0,-567,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:16:42.760,12.50,30005,54,4.9,0.00,-9,11,-1019,6,-940,204,138,0,0,-567,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:16:42.860,12.50,30005,54,4.9,0.00,-9,11,-1019,6,-940,204,138,0,0,-567,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:16:42.960,12.50,10005,52,4.9,0.00,-9,9,-1019,6,-940,204,138,0,0,-567,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:16:43.060,12.50,10005,52,4.9,0.00,-9,11,-1019,6,-940,204,138,0,0,-567,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:16:43.160,12.50,30005,52,4.9,0.00,-9,11,-1019,6,-940,204,138,0,0,-567,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:16:43.260,12.50,30005,52,4.9,0.00,-10,12,-1019,7,-940,204,138,0,0,-566,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:16:43.360,12.50,10005,52,4.9,0.00,-9,12,-1019,6,-940,204,138,0,0,-567,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:16:43.460,12.50,30005,55,4.9,0.00,-9,33,-1019,6,-940,204,138,0,0,-566,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:16:43.560,12.50,30005,55,4.9,0.00,-9,12,-1019,6,-940,204,139,0,0,-566,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:16:43.660,12.50,30005,55,4.9,0.00,-9,12,-1019,7,-940,204,138,0,0,-566,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:16:43.760,12.50,10005,55,4.9,0.00,-9,11,-1019,7,-940,204,138,0,0,-567,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:16:43.860,12.50,30005,52,4.9,0.00,-9,11,-1019,6,-940,204,138,0,0,-567,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:16:43.960,12.50,10005,52,4.9,0.00,-7,11,-1019,6,-940,204,138,0,0,-567,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:16:44.060,12.50,10005,52,4.9,0.00,-9,11,-1019,6,-940,204,138,0,0,-567,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:16:44.160,12.50,10005,52,4.9,0.00,-9,11,-1019,6,-940,204,138,0,0,-567,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:16:44.260,12.50,20005,52,4.9,0.00,-9,11,-1019,6,-940,204,138,0,0,-567,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:16:44.360,12.50,20005,54,4.9,0.00,-9,11,-1019,6,-940,204,138,0,0,-567,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:16:44.460,12.50,10005,54,4.9,0.00,-10,11,-1019,6,-940,204,138,0,0,-567,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:16:44.560,12.50,20005,54,4.9,0.00,-10,11,-1019,6,-940,204,138,0,0,-566,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:16:44.660,12.50,10005,54,4.9,0.00,-9,11,-1019,6,-940,204,138,0,0,-566,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:16:44.760,12.50,20005,51,4.9,0.00,-9,11,-1019,6,-940,204,138,0,0,-567,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:15.780,12.50,20002,52,4.9,4.16,-10,11,-1017,7,-940,204,138,0,0,-567,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2019-09-22,14:18:15.860,12.50,20002,54,4.9,4.16,-10,11,-1017,7,-940,204,138,0,0,-567,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2019-09-22,14:18:16.030,12.50,10002,54,4.9,4.16,-10,11,-1017,7,-940,204,138,0,0,-566,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2019-09-22,14:18:16.200,12.50,30002,54,4.9,4.16,-10,11,-1017,7,-939,204,138,0,0,-566,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2019-09-22,14:18:16.500,12.50,20002,55,4.9,4.16,-10,11,-1017,7,-940,204,138,0,0,-567,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2019-09-22,14:18:24.660,12.50,20002,50,4.9,4.16,-10,11,-1017,7,-940,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:24.820,12.50,10002,50,4.9,4.16,-9,11,-1017,7,-940,204,138,0,0,-174,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:24.980,12.50,20001,50,4.9,4.16,-9,11,-1017,9,-940,204,138,0,0,-174,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:25.140,12.50,10001,53,4.9,4.16,-10,11,-1017,7,-940,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:25.310,12.50,20005,53,4.9,4.16,-10,12,-1017,7,-940,204,138,0,0,-170,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:25.470,12.50,10005,53,4.9,4.16,-10,14,-1017,-12,-940,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:25.630,12.50,10005,48,4.9,4.16,-12,12,-1016,-421,-940,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:25.790,12.50,20005,48,4.9,4.16,-12,259,-649,-205,-940,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:25.940,12.50,10005,52,4.9,4.16,-10,487,547,7,-940,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:26.100,12.50,20005,52,4.9,4.16,-9,388,-592,105,-940,204,138,0,0,-174,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:26.250,12.50,20005,52,4.9,4.16,-9,120,96,175,-940,204,138,0,0,-174,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:26.410,12.50,30005,64,4.9,4.16,-9,280,-311,233,-940,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:26.560,12.40,30005,64,4.9,4.16,-7,183,-642,145,-940,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:26.710,12.40,30005,64,4.9,4.16,-7,66,-649,97,-940,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:26.870,12.40,20005,53,4.9,4.16,40,-4,-141,10,-939,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:27.020,12.40,20005,53,4.9,4.16,-6,-87,20,10,-940,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:27.180,12.40,10005,53,4.9,4.16,15,-166,-550,230,-940,204,138,0,0,-174,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:27.330,12.40,20005,55,4.9,4.16,61,-58,-174,207,-940,204,138,0,0,-174,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:27.490,12.30,10005,55,4.9,4.16,65,87,-463,281,-940,204,138,0,0,-174,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:27.640,12.30,10005,55,4.9,4.16,85,93,-417,308,-940,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:27.790,12.30,10005,51,4.9,4.16,106,22,-96,328,-940,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:27.950,12.30,30005,51,4.9,4.16,82,-23,-107,302,-939,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:28.100,12.30,30005,51,4.9,4.16,58,-209,-425,18,-939,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:28.250,12.30,30005,47,4.9,4.16,75,-325,-166,-289,-940,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:28.410,12.30,30005,47,4.9,4.16,9,-362,-101,-633,-940,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:28.560,12.20,30005,55,4.9,4.16,13,-189,29,-671,-940,204,138,0,0,-174,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:28.720,12.20,10005,55,4.9,4.16,137,124,205,342,-940,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:28.870,12.20,10005,55,4.9,4.16,-4,12,-612,521,-940,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:29.020,12.20,10005,54,4.9,4.16,168,156,510,1016,-939,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:29.180,12.10,30005,54,4.9,4.16,151,-120,529,583,-939,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:29.330,12.10,20005,54,4.9,4.16,207,14,59,-49,-940,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:29.490,12.10,30005,59,4.9,4.16,153,12,-811,-619,-940,204,138,0,0,-174,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:29.640,12.10,20005,59,4.9,4.16,147,116,-812,-758,-940,204,138,0,0,-174,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:29.800,12.00,30005,59,4.9,4.16,-4,185,-214,-641,-940,204,138,0,0,-174,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:29.950,12.00,20005,44,4.9,4.16,-6,133,-106,-275,-940,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:30.100,12.00,10005,44,4.9,4.16,-9,228,-57,155,-940,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-09-22,14:18:30.260,11.90,10005,44,4.9,4.16,-9,277,-304,490,-940,204,138,0,0,-172,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
